"dataPoints.date","dataPoints.nSeriesData","description","Haver_code"
"2012-01-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-02-01",31,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-03-01",41,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-04-01",50,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-05-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-06-01",34,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-07-01",21,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-08-01",43,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-09-01",42,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-10-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-11-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2012-12-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-01-01",36,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-02-01",36,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-03-01",41,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-04-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-05-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-06-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-07-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-08-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-09-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-10-01",37,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-11-01",36,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2013-12-01",41,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-01-01",39,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-02-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-03-01",36,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-04-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-05-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-06-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-07-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-08-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-09-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-10-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-11-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2014-12-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-01-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-02-01",39,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-03-01",36,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-04-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-05-01",25,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-06-01",27,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-07-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-08-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-09-01",39,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-10-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-11-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2015-12-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-01-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-02-01",40,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-03-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-04-01",37,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-05-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-06-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-07-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-08-01",25,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-09-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-10-01",17,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-11-01",17,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2016-12-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-01-01",18,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-02-01",40,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-03-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-04-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-05-01",30,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-06-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-07-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-08-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-09-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-10-01",27,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-11-01",26,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2017-12-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-01-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-02-01",25,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-03-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-04-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-05-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-06-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-07-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-08-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-09-01",27,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-10-01",37,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-11-01",26,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2018-12-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-01-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-02-01",31,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-03-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-04-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-05-01",20,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-06-01",27,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-07-01",26,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-08-01",12,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-09-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-10-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-11-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2019-12-01",25,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-01-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-02-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-03-01",27,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-04-01",16,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-05-01",19,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-06-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-07-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-08-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-09-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-10-01",14,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-11-01",22,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2020-12-01",19,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-01-01",9,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-02-01",10,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-03-01",25,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-04-01",16,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-05-01",19,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-06-01",17,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-07-01",14,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-08-01",13,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-09-01",20,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-10-01",18,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-11-01",16,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2021-12-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-01-01",21,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-02-01",26,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-03-01",21,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-04-01",19,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-05-01",29,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-06-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-07-01",20,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-08-01",26,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-09-01",23,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-10-01",24,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-11-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2022-12-01",42,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-01-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-02-01",31,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-03-01",41,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-04-01",32,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-05-01",40,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-06-01",50,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-07-01",33,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-08-01",31,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-09-01",34,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-10-01",46,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-11-01",41,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2023-12-01",53,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-01-01",75,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-02-01",54,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-03-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-04-01",49,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-05-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-06-01",35,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-07-01",44,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-08-01",38,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-09-01",31,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-10-01",44,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-11-01",60,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2024-12-01",34,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2025-01-01",39,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2025-02-01",42,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2025-03-01",61,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2025-04-01",46,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2025-05-01",28,"Canada: Bankruptcies: Retail Trade [V25654049] (Number)","V25B4049@CANADA"
"2004-01-01",60,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-02-01",84,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-03-01",91,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-04-01",75,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-05-01",73,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-06-01",68,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-07-01",71,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-08-01",52,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-09-01",57,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-10-01",65,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-11-01",53,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2004-12-01",55,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-01-01",63,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-02-01",80,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-03-01",75,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-04-01",64,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-05-01",73,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-06-01",45,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-07-01",44,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-08-01",51,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-09-01",47,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-10-01",46,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-11-01",51,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2005-12-01",54,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-01-01",46,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-02-01",59,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-03-01",75,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-04-01",62,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-05-01",83,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-06-01",53,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-07-01",45,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-08-01",43,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-09-01",47,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-10-01",43,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-11-01",39,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2006-12-01",45,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-01-01",50,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-02-01",62,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-03-01",52,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-04-01",70,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-05-01",48,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-06-01",50,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-07-01",47,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-08-01",42,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-09-01",29,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-10-01",42,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-11-01",53,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2007-12-01",56,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2008-01-01",62,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2008-02-01",55,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2008-03-01",54,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2008-04-01",58,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
"2008-05-01",76,"Canada: Bankruptcies: Transportation & Warehousing [V25654050] (Number)","V25B4050@CANADA"
