REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,56.9
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,43.1
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,50.7
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,49.3
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,NA
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,NA
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.1
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.9
2013,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,69.7
2013,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,31.8
2013,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2013,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2013,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50
2013,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56.5
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.1
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,88.9
2013,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,11.1
2013,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,50.2
2013,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,49.8
2013,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,61.2
2013,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,38.8
2013,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,60
2013,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,40
2013,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49.2
2013,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50.8
2013,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,55.2
2013,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,44.8
2013,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,84
2013,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16
2013,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,51.2
2013,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,48.8
2013,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,62.2
2013,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,37.8
2013,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2013,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2013,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,45.6
2013,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,54.4
2013,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.4
2013,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.7
2013,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,88.1
2013,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,11.9
2013,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.5
2013,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.5
2013,Québec,Proportion d'emplois,Professions en gestion,Homme+,65.2
2013,Québec,Proportion d'emplois,Professions en gestion,Femme+,34.8
2013,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,75.2
2013,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,24.8
2013,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.8
2013,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.1
2013,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.9
2013,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41.1
2013,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.6
2013,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.5
2013,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52
2013,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,48
2013,Ontario,Proportion d'emplois,Professions en gestion,Homme+,65
2013,Ontario,Proportion d'emplois,Professions en gestion,Femme+,35
2013,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,70.5
2013,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,29.5
2013,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53.3
2013,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46.7
2013,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.5
2013,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.5
2013,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.2
2013,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.8
2013,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.3
2013,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.7
2013,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,70.1
2013,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,29.9
2013,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,61.9
2013,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,38.1
2013,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,48.5
2013,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,51.5
2013,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.4
2013,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.6
2013,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,86.3
2013,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,13.7
2013,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54.6
2013,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,45.4
2013,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,70.6
2013,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,29.4
2013,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,70.6
2013,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,29.4
2013,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,56
2013,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,44
2013,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.3
2013,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.3
2013,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,78.9
2013,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,21.1
2013,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,54.9
2013,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45.1
2013,Alberta,Proportion d'emplois,Professions en gestion,Homme+,68.9
2013,Alberta,Proportion d'emplois,Professions en gestion,Femme+,31.1
2013,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,65.9
2013,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,34.1
2013,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,57.9
2013,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,42.1
2013,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59
2013,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41
2013,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.6
2013,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.3
2013,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,52.1
2013,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,47.9
2013,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,63.5
2013,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,36.5
2013,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,84.2
2013,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,15.8
2013,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,48.7
2013,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,51.3
2013,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.3
2013,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.7
2013,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.4
2013,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.6
2014,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2014,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2014,Canada,Proportion d'emplois,Professions en gestion,Homme+,65.5
2014,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.5
2014,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,69.5
2014,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,30.5
2014,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.2
