"Date","description","Value","Macrobond_Code"
2010-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",13.863928,"casurv0094"
2011-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.591398,"casurv0094"
2011-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",16.036655,"casurv0094"
2011-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.783198,"casurv0094"
2011-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.29436,"casurv0094"
2011-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.455971,"casurv0094"
2011-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.128463,"casurv0094"
2011-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.203108,"casurv0094"
2011-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",12.173913,"casurv0094"
2011-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",13.253012,"casurv0094"
2011-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.062762,"casurv0094"
2011-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",13.734713,"casurv0094"
2011-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.646259,"casurv0094"
2012-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.834219,"casurv0094"
2012-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.871122,"casurv0094"
2012-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",20.282413,"casurv0094"
2012-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",20.486556,"casurv0094"
2012-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",20.630749,"casurv0094"
2012-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.779006,"casurv0094"
2012-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.974874,"casurv0094"
2012-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.724551,"casurv0094"
2012-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.514793,"casurv0094"
2012-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.881557,"casurv0094"
2012-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",22.063666,"casurv0094"
2012-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.951923,"casurv0094"
2013-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",26.152197,"casurv0094"
2013-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",26.629834,"casurv0094"
2013-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",27.179963,"casurv0094"
2013-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",22.282609,"casurv0094"
2013-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",23.741007,"casurv0094"
2013-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.59799,"casurv0094"
2013-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",20.522388,"casurv0094"
2013-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.270789,"casurv0094"
2013-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.556701,"casurv0094"
2013-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.210863,"casurv0094"
2013-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.070009,"casurv0094"
2013-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.606783,"casurv0094"
2014-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",24.953789,"casurv0094"
2014-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",24.6337,"casurv0094"
2014-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",26.078799,"casurv0094"
2014-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",28.685259,"casurv0094"
2014-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",26.106697,"casurv0094"
2014-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",21.635611,"casurv0094"
2014-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",21.554404,"casurv0094"
2014-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",21.80791,"casurv0094"
2014-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.813906,"casurv0094"
2014-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.590522,"casurv0094"
2014-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.935345,"casurv0094"
2014-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",20.415225,"casurv0094"
2015-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",22.535211,"casurv0094"
2015-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",23.085586,"casurv0094"
2015-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",24.023669,"casurv0094"
2015-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",23.387978,"casurv0094"
2015-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",21.358025,"casurv0094"
2015-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.631094,"casurv0094"
2015-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.216981,"casurv0094"
2015-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.86755,"casurv0094"
