"Date","description","Value","Macrobond_Code"
2025-03-06,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",33.78,"cabust0268"
2025-03-07,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",25.65,"cabust0268"
2025-03-08,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",23.99,"cabust0268"
2025-03-09,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.49,"cabust0268"
2025-03-10,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",25,"cabust0268"
2025-03-11,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",22.07,"cabust0268"
2025-03-12,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",16.98,"cabust0268"
2025-03-13,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",16.29,"cabust0268"
2025-03-14,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.37,"cabust0268"
2025-03-15,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",15.64,"cabust0268"
2025-03-16,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",0.38,"cabust0268"
2025-03-17,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",51.71,"cabust0268"
2025-03-18,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",25.1,"cabust0268"
2025-03-19,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",33.06,"cabust0268"
2025-03-20,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",22.78,"cabust0268"
2025-03-21,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.48,"cabust0268"
2025-03-22,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.49,"cabust0268"
2025-03-23,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",10.44,"cabust0268"
2025-03-24,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",24.25,"cabust0268"
2025-03-25,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",22.71,"cabust0268"
2025-03-26,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",21.17,"cabust0268"
2025-03-27,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",3.73,"cabust0268"
2025-03-28,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",17.43,"cabust0268"
2025-03-29,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.32,"cabust0268"
2025-03-30,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",-1.71,"cabust0268"
2025-03-31,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",-6.91,"cabust0268"
2025-04-01,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",30.77,"cabust0268"
2025-04-02,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",34.35,"cabust0268"
2025-04-03,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.83,"cabust0268"
2025-04-04,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.85,"cabust0268"
2025-04-05,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",32.07,"cabust0268"
2025-04-06,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",15.42,"cabust0268"
2025-04-07,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.67,"cabust0268"
2025-04-08,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",29.27,"cabust0268"
2025-04-09,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",24.13,"cabust0268"
2025-04-10,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",31.23,"cabust0268"
2025-04-11,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",31.5,"cabust0268"
2025-04-12,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.1,"cabust0268"
2025-04-13,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",25.01,"cabust0268"
2025-04-14,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",60.95,"cabust0268"
2025-04-15,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",38.48,"cabust0268"
2025-04-16,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",40.09,"cabust0268"
2025-04-17,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",74.37,"cabust0268"
2025-04-18,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",40.81,"cabust0268"
2025-04-19,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",31.67,"cabust0268"
2025-04-20,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",48.12,"cabust0268"
2025-04-21,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",80.85,"cabust0268"
2025-04-22,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",24.48,"cabust0268"
2025-04-23,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",32.33,"cabust0268"
2025-04-24,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",50.01,"cabust0268"
2025-04-25,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",24.96,"cabust0268"
2025-04-26,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",29.34,"cabust0268"
2025-04-27,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",16.19,"cabust0268"
2025-04-28,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",8.12,"cabust0268"
2025-04-29,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",3.38,"cabust0268"
2025-04-30,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",19.25,"cabust0268"
2025-05-01,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",29.53,"cabust0268"
2025-05-02,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.2,"cabust0268"
2025-05-03,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",20.41,"cabust0268"
2025-05-04,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",27.77,"cabust0268"
2025-05-05,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",27.86,"cabust0268"
2025-05-06,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",27.58,"cabust0268"
2025-05-07,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",8.6,"cabust0268"
2025-05-08,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",22.46,"cabust0268"
2025-05-09,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",20.04,"cabust0268"
2025-05-10,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.33,"cabust0268"
2025-05-11,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",29.06,"cabust0268"
2025-05-12,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",28.66,"cabust0268"
2025-05-13,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",10.9,"cabust0268"
2025-05-14,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",27.02,"cabust0268"
2025-05-15,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",14.9,"cabust0268"
2025-05-16,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",30.41,"cabust0268"
2025-05-17,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",33.96,"cabust0268"
2025-05-18,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.98,"cabust0268"
2025-05-19,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",8.3,"cabust0268"
2025-05-20,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",48.57,"cabust0268"
2025-05-21,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",29.93,"cabust0268"
2025-05-22,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",43.34,"cabust0268"
2025-05-23,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",31.87,"cabust0268"
2025-05-24,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",24.56,"cabust0268"
2025-05-25,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",26.21,"cabust0268"
2025-05-26,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",25.48,"cabust0268"
2025-05-27,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",22.16,"cabust0268"
2025-05-28,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",41.98,"cabust0268"
2025-05-29,"Canada, British Columbia, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, by Day",30.54,"cabust0268"
