REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2012,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,18.3
2012,British Columbia,Proportion of employment,"Total, all occupations",Men,52.2
2012,British Columbia,Proportion of employment,"Total, all occupations",Women,47.8
2012,British Columbia,Proportion of employment,Management occupations,Men,65.3
2012,British Columbia,Proportion of employment,Management occupations,Women,34.8
2012,British Columbia,Proportion of employment,Legislative and senior management occupations,Men,65.9
2012,British Columbia,Proportion of employment,Legislative and senior management occupations,Women,32.9
2012,British Columbia,Proportion of employment,Specialized middle management occupations,Men,51.2
2012,British Columbia,Proportion of employment,Specialized middle management occupations,Women,48.9
2012,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.1
2012,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.1
2012,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85.7
2012,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,14.3
2013,Canada,Proportion of employment,"Total, all occupations",Men,52.5
2013,Canada,Proportion of employment,"Total, all occupations",Women,47.5
2013,Canada,Proportion of employment,Management occupations,Men,65.6
2013,Canada,Proportion of employment,Management occupations,Women,34.4
2013,Canada,Proportion of employment,Legislative and senior management occupations,Men,72.2
2013,Canada,Proportion of employment,Legislative and senior management occupations,Women,27.8
2013,Canada,Proportion of employment,Specialized middle management occupations,Men,52.4
2013,Canada,Proportion of employment,Specialized middle management occupations,Women,47.6
2013,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.8
2013,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,41.2
2013,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84.5
2013,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,15.5
2013,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Men,51.7
2013,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Women,48.3
2013,Newfoundland and Labrador,Proportion of employment,Management occupations,Men,62.5
2013,Newfoundland and Labrador,Proportion of employment,Management occupations,Women,37.5
2013,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Men,NA
2013,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Women,NA
2013,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Men,56.9
2013,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Women,43.1
2013,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,50.7
2013,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,49.3
2013,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,NA
2013,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,NA
2013,Prince Edward Island,Proportion of employment,"Total, all occupations",Men,50.1
2013,Prince Edward Island,Proportion of employment,"Total, all occupations",Women,49.9
2013,Prince Edward Island,Proportion of employment,Management occupations,Men,69.7
2013,Prince Edward Island,Proportion of employment,Management occupations,Women,31.8
2013,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Men,NA
2013,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Women,NA
2013,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Men,50
2013,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Women,50
2013,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,56.5
2013,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.1
2013,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,88.9
2013,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,11.1
2013,Nova Scotia,Proportion of employment,"Total, all occupations",Men,50.2
2013,Nova Scotia,Proportion of employment,"Total, all occupations",Women,49.8
2013,Nova Scotia,Proportion of employment,Management occupations,Men,61.2
2013,Nova Scotia,Proportion of employment,Management occupations,Women,38.8
2013,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,60
2013,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,40
2013,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,49.2
2013,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,50.8
2013,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,55.2
2013,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,44.8
2013,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84
2013,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16
2013,New Brunswick,Proportion of employment,"Total, all occupations",Men,51.2
2013,New Brunswick,Proportion of employment,"Total, all occupations",Women,48.8
2013,New Brunswick,Proportion of employment,Management occupations,Men,62.2
2013,New Brunswick,Proportion of employment,Management occupations,Women,37.8
2013,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2013,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2013,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,45.6
2013,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,54.4
2013,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.4
2013,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.7
2013,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,88.1
